task_id,model_id,architecture,name,language,prompt,code,pass@1,tests
dart/HumanEval_60_sum_to_n,deepseek-v4-pro,MoE,HumanEval_60_sum_to_n,dart,"//sum_to_n is a function that sums numbers from 1 to n.
// >>> sum_to_n(30)
// 465
// >>> sum_to_n(100)
// 5050
// >>> sum_to_n(5)
// 15
// >>> sum_to_n(10)
// 55
// >>> sum_to_n(1)
// 1
int sum_to_n(int n) {
","int sum_to_n(int n) {
  return n * (n + 1) ~/ 2;
}",passed,"}
void main() {
  final candidate = sum_to_n;

  expect(candidate(1), 1);
  expect(candidate(6), 21);
  expect(candidate(11), 66);
  expect(candidate(30), 465);
  expect(candidate(100), 5050);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_61_correct_bracketing,deepseek-v4-pro,MoE,HumanEval_61_correct_bracketing,dart,"//brackets is a string of ""("" and "")"".
// return true if every opening bracket has a corresponding closing bracket.
// >>> correct_bracketing(""("")
// false
// >>> correct_bracketing(""()"")
// true
// >>> correct_bracketing(""(()())"")
// true
// >>> correct_bracketing("")(()"")
// false
bool correct_bracketing(String brackets) {
","bool correct_bracketing(String brackets) {
  int balance = 0;
  for (int i = 0; i < brackets.length; i++) {
    if (brackets[i] == '(') {
      balance++;
    } else if (brackets[i] == ')') {
      balance--;
      if (balance < 0) {
        return false;
      }
    }
  }
  return balance == 0;
}",passed,"}
void main() {
  final candidate = correct_bracketing;

  expect(candidate(""()""), true);
  expect(candidate(""(()())""), true);
  expect(candidate(""()()(()())()""), true);
  expect(candidate(""()()((()()())())(()()(()))""), true);
  expect(candidate(""((()())))""), false);
  expect(candidate("")(()""), false);
  expect(candidate(""(""), false);
  expect(candidate(""((((""), false);
  expect(candidate("")""), false);
  expect(candidate(""(()""), false);
  expect(candidate(""()()(()())())(()""), false);
  expect(candidate(""()()(()())()))()""), false);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_62_derivative,deepseek-v4-pro,MoE,HumanEval_62_derivative,dart,"//xs represent coefficients of a polynomial.
// xs[0] + xs[1] * x + xs[2] * x^2 + ....
// Return derivative of this polynomial in the same form.
// >>> derivative([3, 1, 2, 4, 5])
// [1, 4, 12, 20]
// >>> derivative([1, 2, 3])
// [2, 6]
List<int> derivative(List<int> xs) {
","List<int> derivative(List<int> xs) {
  if (xs.length <= 1) {
    return [];
  }
  List<int> result = [];
  for (int i = 1; i < xs.length; i++) {
    result.add(xs[i] * i);
  }
  return result;
}",passed,"}
void main() {
  final candidate = derivative;

  expect(candidate([3, 1, 2, 4, 5]), [1, 4, 12, 20]);
  expect(candidate([1, 2, 3]), [2, 6]);
  expect(candidate([3, 2, 1]), [2, 2]);
  expect(candidate([3, 2, 1, 0, 4]), [2, 2, 0, 16]);
  expect(candidate([1]), []);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_63_fibfib,deepseek-v4-pro,MoE,HumanEval_63_fibfib,dart,"//The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
// fibfib(0) == 0
// fibfib(1) == 0
// fibfib(2) == 1
// fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
// Please write a function to efficiently compute the n-th element of the fibfib number sequence.
// >>> fibfib(1)
// 0
// >>> fibfib(5)
// 4
// >>> fibfib(8)
// 24
int fibfib(int n) {
","int fibfib(int n) {
  if (n == 0) return 0;
  if (n == 1) return 0;
  if (n == 2) return 1;

  int a = 0, b = 0, c = 1;
  for (int i = 3; i <= n; i++) {
    int next = a + b + c;
    a = b;
    b = c;
    c = next;
  }
  return c;
}",passed,"}
void main() {
  final candidate = fibfib;

  expect(candidate(2), 1);
  expect(candidate(1), 0);
  expect(candidate(5), 4);
  expect(candidate(8), 24);
  expect(candidate(10), 81);
  expect(candidate(12), 274);
  expect(candidate(14), 927);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_64_vowels_count,deepseek-v4-pro,MoE,HumanEval_64_vowels_count,dart,"//Write a function vowels_count which takes a string representing
// a word as input and returns the number of vowels in the string.
// Vowels in this case are 'a', 'e', 'i', 'o', 'u'. Here, 'y' is also a
// vowel, but only when it is at the end of the given word.
// Example:
// >>> vowels_count(""abcde"")
// 2
// >>> vowels_count(""ACEDY"")
// 3
int vowels_count(String s) {
","int vowels_count(String s) {
  int count = 0;
  String lower = s.toLowerCase();
  Set<String> vowels = {'a', 'e', 'i', 'o', 'u'};

  for (int i = 0; i < lower.length; i++) {
    String char = lower[i];
    if (vowels.contains(char)) {
      count++;
    } else if (char == 'y' && i == lower.length - 1) {
      count++;
    }
  }

  return count;
}",passed,"}
void main() {
  final candidate = vowels_count;

  expect(candidate(""abcde""), 2);
  expect(candidate(""Alone""), 3);
  expect(candidate(""key""), 2);
  expect(candidate(""bye""), 1);
  expect(candidate(""keY""), 2);
  expect(candidate(""bYe""), 1);
  expect(candidate(""ACEDY""), 3);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_65_circular_shift,deepseek-v4-pro,MoE,HumanEval_65_circular_shift,dart,"//Circular shift the digits of the integer x, shift the digits right by shift
// and return the result as a string.
// If shift > number of digits, return digits reversed.
// >>> circular_shift(12, 1)
// ""21""
// >>> circular_shift(12, 2)
// ""12""
String circular_shift(int x, int shift) {
","String circular_shift(int x, int shift) {
  String s = x.toString();
  int n = s.length;
  if (shift > n) {
    return s.split('').reversed.join('');
  }
  shift = shift % n;
  return s.substring(n - shift) + s.substring(0, n - shift);
}",passed,"}
void main() {
  final candidate = circular_shift;

  expect(candidate(100, 2), ""001"");
  expect(candidate(12, 2), ""12"");
  expect(candidate(97, 8), ""79"");
  expect(candidate(12, 1), ""21"");
  expect(candidate(11, 101), ""11"");
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_66_digitSum,deepseek-v4-pro,MoE,HumanEval_66_digitSum,dart,"//Task
// Write a function that takes a string as input and returns the sum of the upper characters only'
// ASCII codes.
// Examples:
// >>> digitSum("""")
// 0
// >>> digitSum(""abAB"")
// 131
// >>> digitSum(""abcCd"")
// 67
// >>> digitSum(""helloE"")
// 69
// >>> digitSum(""woArBld"")
// 131
// >>> digitSum(""aAaaaXa"")
// 153
int digitSum(String s) {
","  int digitSum(String s) {
  int sum = 0;
  for (int i = 0; i < s.length; i++) {
    String char = s[i];
    if (char == char.toUpperCase() && char != char.toLowerCase()) {
      sum += char.codeUnitAt(0);
    }
  }
  return sum;
}",passed,"}
void main() {
  final candidate = digitSum;

  expect(candidate(""""), 0);
  expect(candidate(""abAB""), 131);
  expect(candidate(""abcCd""), 67);
  expect(candidate(""helloE""), 69);
  expect(candidate(""woArBld""), 131);
  expect(candidate(""aAaaaXa""), 153);
  expect(candidate("" How are yOu?""), 151);
  expect(candidate(""You arE Very Smart""), 327);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_67_fruit_distribution,deepseek-v4-pro,MoE,HumanEval_67_fruit_distribution,dart,"//In this task, you will be given a string that represents a number of apples and oranges 
// that are distributed in a basket of fruit this basket contains 
// apples, oranges, and mango fruits. Given the string that represents the total number of 
// the oranges and apples and an integer that represent the total number of the fruits 
// in the basket return the number of the mango fruits in the basket.
// for examble:
// >>> fruit_distribution(""5 apples and 6 oranges"", 19)
// 8
// >>> fruit_distribution(""0 apples and 1 oranges"", 3)
// 2
// >>> fruit_distribution(""2 apples and 3 oranges"", 100)
// 95
// >>> fruit_distribution(""100 apples and 1 oranges"", 120)
// 19
int fruit_distribution(String s, int n) {
","int fruit_distribution(String s, int n) {
  final regex = RegExp(r'(\d+)\s+apples?\s+and\s+(\d+)\s+oranges?');
  final match = regex.firstMatch(s);
  if (match == null) return n;
  final apples = int.parse(match.group(1)!);
  final oranges = int.parse(match.group(2)!);
  return n - apples - oranges;
}",passed,"}
void main() {
  final candidate = fruit_distribution;

  expect(candidate(""5 apples and 6 oranges"", 19), 8);
  expect(candidate(""5 apples and 6 oranges"", 21), 10);
  expect(candidate(""0 apples and 1 oranges"", 3), 2);
  expect(candidate(""1 apples and 0 oranges"", 3), 2);
  expect(candidate(""2 apples and 3 oranges"", 100), 95);
  expect(candidate(""2 apples and 3 oranges"", 5), 0);
  expect(candidate(""1 apples and 100 oranges"", 120), 19);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_68_pluck,deepseek-v4-pro,MoE,HumanEval_68_pluck,dart,"//""Given a list representing a branch of a tree that has non-negative integer nodes
// your task is to pluck one of the nodes and return it.
// The plucked node should be the node with the smallest even value.
// If multiple nodes with the same smallest even value are found return the node that has smallest index.
// The plucked node should be returned in a list, [ smalest_value, its index ],
// If there are no even values or the given list is empty, return [].
// Example 1:
// >>> pluck([4, 2, 3])
// [2, 1]
// Explanation: 2 has the smallest even value, and 2 has the smallest index.
// Example 2:
// >>> pluck([1, 2, 3])
// [2, 1]
// Explanation: 2 has the smallest even value, and 2 has the smallest index.
// Example 3:
// >>> pluck([])
// []
// Example 4:
// >>> pluck([5, 0, 3, 0, 4, 2])
// [0, 1]
// Explanation: 0 is the smallest value, but  there are two zeros,
// so we will choose the first zero, which has the smallest index.
// Constraints:
// * 1 <= nodes.length <= 10000
// * 0 <= node.value
List<int> pluck(List<int> arr) {
","List<int> pluck(List<int> arr) {
  if (arr.isEmpty) return [];
  int? minEven;
  int minIndex = -1;
  for (int i = 0; i < arr.length; i++) {
    if (arr[i] % 2 == 0) {
      if (minEven == null || arr[i] < minEven) {
        minEven = arr[i];
        minIndex = i;
      }
    }
  }
  if (minEven == null) return [];
  return [minEven, minIndex];
}",passed,"}
void main() {
  final candidate = pluck;

  expect(candidate([4, 2, 3]), [2, 1]);
  expect(candidate([1, 2, 3]), [2, 1]);
  expect(candidate([]), []);
  expect(candidate([5, 0, 3, 0, 4, 2]), [0, 1]);
  expect(candidate([1, 2, 3, 0, 5, 3]), [0, 3]);
  expect(candidate([5, 4, 8, 4, 8]), [4, 1]);
  expect(candidate([7, 6, 7, 1]), [6, 1]);
  expect(candidate([7, 9, 7, 1]), []);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_69_search,deepseek-v4-pro,MoE,HumanEval_69_search,dart,"//You are given a non-empty list of positive integers. Return the greatest integer that is greater than 
// zero, and has a frequency greater than or equal to the value of the integer itself. 
// The frequency of an integer is the number of times it appears in the list.
// If no such a value exist, return -1.
// Examples:
// >>> search([4, 1, 2, 2, 3, 1])
// 2
// >>> search([1, 2, 2, 3, 3, 3, 4, 4, 4])
// 3
// >>> search([5, 5, 4, 4, 4])
// -1
int search(List<int> lst) {
","int search(List<int> lst) {
  Map<int, int> freq = {};
  for (int x in lst) {
    freq[x] = (freq[x] ?? 0) + 1;
  }
  int best = -1;
  for (var entry in freq.entries) {
    int val = entry.key;
    int count = entry.value;
    if (val > 0 && count >= val) {
      if (val > best) best = val;
    }
  }
  return best;
}",passed,"}
void main() {
  final candidate = search;

  expect(candidate([5, 5, 5, 5, 1]), 1);
  expect(candidate([4, 1, 4, 1, 4, 4]), 4);
  expect(candidate([3, 3]), -1);
  expect(candidate([8, 8, 8, 8, 8, 8, 8, 8]), 8);
  expect(candidate([2, 3, 3, 2, 2]), 2);
  expect(candidate([2, 7, 8, 8, 4, 8, 7, 3, 9, 6, 5, 10, 4, 3, 6, 7, 1, 7, 4, 10, 8, 1]), 1);
  expect(candidate([3, 2, 8, 2]), 2);
  expect(candidate([6, 7, 1, 8, 8, 10, 5, 8, 5, 3, 10]), 1);
  expect(candidate([8, 8, 3, 6, 5, 6, 4]), -1);
  expect(candidate([6, 9, 6, 7, 1, 4, 7, 1, 8, 8, 9, 8, 10, 10, 8, 4, 10, 4, 10, 1, 2, 9, 5, 7, 9]), 1);
  expect(candidate([1, 9, 10, 1, 3]), 1);
  expect(candidate([6, 9, 7, 5, 8, 7, 5, 3, 7, 5, 10, 10, 3, 6, 10, 2, 8, 6, 5, 4, 9, 5, 3, 10]), 5);
  expect(candidate([1]), 1);
  expect(candidate([8, 8, 10, 6, 4, 3, 5, 8, 2, 4, 2, 8, 4, 6, 10, 4, 2, 1, 10, 2, 1, 1, 5]), 4);
  expect(candidate([2, 10, 4, 8, 2, 10, 5, 1, 2, 9, 5, 5, 6, 3, 8, 6, 4, 10]), 2);
  expect(candidate([1, 6, 10, 1, 6, 9, 10, 8, 6, 8, 7, 3]), 1);
  expect(candidate([9, 2, 4, 1, 5, 1, 5, 2, 5, 7, 7, 7, 3, 10, 1, 5, 4, 2, 8, 4, 1, 9, 10, 7, 10, 2, 8, 10, 9, 4]), 4);
  expect(candidate([2, 6, 4, 2, 8, 7, 5, 6, 4, 10, 4, 6, 3, 7, 8, 8, 3, 1, 4, 2, 2, 10, 7]), 4);
  expect(candidate([9, 8, 6, 10, 2, 6, 10, 2, 7, 8, 10, 3, 8, 2, 6, 2, 3, 1]), 2);
  expect(candidate([5, 5, 3, 9, 5, 6, 3, 2, 8, 5, 6, 10, 10, 6, 8, 4, 10, 7, 7, 10, 8]), -1);
  expect(candidate([10]), -1);
  expect(candidate([9, 7, 7, 2, 4, 7, 2, 10, 9, 7, 5, 7, 2]), 2);
  expect(candidate([5, 4, 10, 2, 1, 1, 10, 3, 6, 1, 8]), 1);
  expect(candidate([7, 9, 9, 9, 3, 4, 1, 5, 9, 1, 2, 1, 1, 10, 7, 5, 6, 7, 6, 7, 7, 6]), 1);
  expect(candidate([3, 10, 10, 9, 2]), -1);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_70_strange_sort_list,deepseek-v4-pro,MoE,HumanEval_70_strange_sort_list,dart,"//Given list of integers, return list in strange order.
// Strange sorting, is when you start with the minimum value,
// then maximum of the remaining integers, then minimum and so on.
// Examples:
// >>> strange_sort_list([1, 2, 3, 4])
// [1, 4, 2, 3]
// >>> strange_sort_list([5, 5, 5, 5])
// [5, 5, 5, 5]
// >>> strange_sort_list([])
// []
List<int> strange_sort_list(List<int> lst) {
","  if (lst.isEmpty) return [];

  List<int> sorted = List<int>.from(lst)..sort();
  List<int> result = [];

  int left = 0;
  int right = sorted.length - 1;
  bool takeMin = true;

  while (left <= right) {
    if (takeMin) {
      result.add(sorted[left]);
      left++;
    } else {
      result.add(sorted[right]);
      right--;
    }
    takeMin = !takeMin;
  }

  return result;
}",passed,"}
void main() {
  final candidate = strange_sort_list;

  expect(candidate([1, 2, 3, 4]), [1, 4, 2, 3]);
  expect(candidate([5, 6, 7, 8, 9]), [5, 9, 6, 8, 7]);
  expect(candidate([1, 2, 3, 4, 5]), [1, 5, 2, 4, 3]);
  expect(candidate([5, 6, 7, 8, 9, 1]), [1, 9, 5, 8, 6, 7]);
  expect(candidate([5, 5, 5, 5]), [5, 5, 5, 5]);
  expect(candidate([]), []);
  expect(candidate([1, 2, 3, 4, 5, 6, 7, 8]), [1, 8, 2, 7, 3, 6, 4, 5]);
  expect(candidate([0, 2, 2, 2, 5, 5, -5, -5]), [-5, 5, -5, 5, 0, 2, 2, 2]);
  expect(candidate([111111]), [111111]);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_71_triangle_area,deepseek-v4-pro,MoE,HumanEval_71_triangle_area,dart,"//Given the lengths of the three sides of a triangle. Return the area of
// the triangle rounded to 2 decimal points if the three sides form a valid triangle. 
// Otherwise return -1
// Three sides make a valid triangle when the sum of any two sides is greater 
// than the third side.
// Example:
// >>> triangle_area(3, 4, 5)
// 6.0
// >>> triangle_area(1, 2, 10)
// -1
double triangle_area(int a, int b, int c) {
","double triangle_area(int a, int b, int c) {
  if (a + b > c && a + c > b && b + c > a) {
    double s = (a + b + c) / 2.0;
    double area = s * (s - a) * (s - b) * (s - c);
    return double.parse((area > 0 ? area : 0).toStringAsFixed(2));
  }
  return -1;
}",RuntimeError,"}
void main() {
  final candidate = triangle_area;

  expect(candidate(3, 4, 5), 6.0);
  expect(candidate(1, 2, 10), -1);
  expect(candidate(4, 8, 5), 8.18);
  expect(candidate(2, 2, 2), 1.73);
  expect(candidate(1, 2, 3), -1);
  expect(candidate(10, 5, 7), 16.25);
  expect(candidate(2, 6, 3), -1);
  expect(candidate(1, 1, 1), 0.43);
  expect(candidate(2, 2, 10), -1);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_72_will_it_fly,deepseek-v4-pro,MoE,HumanEval_72_will_it_fly,dart,"//Write a function that returns true if the object q will fly, and false otherwise.
// The object q will fly if it's balanced (it is a palindromic list) and the sum of its elements is less than or equal the maximum possible weight w.
// Example:
// >>> will_it_fly([1, 2], 5)
// false
// # 1+2 is less than the maximum possible weight, but it's unbalanced.
// >>> will_it_fly([3, 2, 3], 1)
// false
// # it's balanced, but 3+2+3 is more than the maximum possible weight.
// >>> will_it_fly([3, 2, 3], 9)
// true
// # 3+2+3 is less than the maximum possible weight, and it's balanced.
// >>> will_it_fly([3], 5)
// true
// # 3 is less than the maximum possible weight, and it's balanced.
bool will_it_fly(List<int> q, int w) {
","bool will_it_fly(List<int> q, int w) {
  int sum = q.fold(0, (a, b) => a + b);
  if (sum > w) return false;
  for (int i = 0; i < q.length ~/ 2; i++) {
    if (q[i] != q[q.length - 1 - i]) return false;
  }
  return true;
}",passed,"}
void main() {
  final candidate = will_it_fly;

  expect(candidate([3, 2, 3], 9), true);
  expect(candidate([1, 2], 5), false);
  expect(candidate([3], 5), true);
  expect(candidate([3, 2, 3], 1), false);
  expect(candidate([1, 2, 3], 6), false);
  expect(candidate([5], 5), true);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_73_smallest_change,deepseek-v4-pro,MoE,HumanEval_73_smallest_change,dart,"//Given a list arr of integers, find the minimum number of elements that
// need to be changed to make the list palindromic. A palindromic list is a list that
// is read the same backwards and forwards. In one change, you can change one element to any other element.
// For example:
// >>> smallest_change([1, 2, 3, 5, 4, 7, 9, 6])
// 4
// >>> smallest_change([1, 2, 3, 4, 3, 2, 2])
// 1
// >>> smallest_change([1, 2, 3, 2, 1])
// 0
int smallest_change(List<int> arr) {
","int smallest_change(List<int> arr) {
  int changes = 0;
  int left = 0;
  int right = arr.length - 1;
  while (left < right) {
    if (arr[left] != arr[right]) {
      changes++;
    }
    left++;
    right--;
  }
  return changes;
}",passed,"}
void main() {
  final candidate = smallest_change;

  expect(candidate([1, 2, 3, 5, 4, 7, 9, 6]), 4);
  expect(candidate([1, 2, 3, 4, 3, 2, 2]), 1);
  expect(candidate([1, 4, 2]), 1);
  expect(candidate([1, 4, 4, 2]), 1);
  expect(candidate([1, 2, 3, 2, 1]), 0);
  expect(candidate([3, 1, 1, 3]), 0);
  expect(candidate([1]), 0);
  expect(candidate([0, 1]), 1);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
dart/HumanEval_74_total_match,deepseek-v4-pro,MoE,HumanEval_74_total_match,dart,"//Write a function that accepts two lists of strings and returns the list that has 
// total number of chars in the all strings of the list less than the other list.
// if the two lists have the same number of chars, return the first list.
// Examples
// >>> total_match([], [])
// []
// >>> total_match([""hi"", ""admin""], [""hI"", ""Hi""])
// [""hI"", ""Hi""]
// >>> total_match([""hi"", ""admin""], [""hi"", ""hi"", ""admin"", ""project""])
// [""hi"", ""admin""]
// >>> total_match([""hi"", ""admin""], [""hI"", ""hi"", ""hi""])
// [""hI"", ""hi"", ""hi""]
// >>> total_match([""4""], [""1"", ""2"", ""3"", ""4"", ""5""])
// [""4""]
List<String> total_match(List<String> lst1, List<String> lst2) {
","  int totalChars(List<String> lst) {
    int sum = 0;
    for (var s in lst) {
      sum += s.length;
    }
    return sum;
  }

  int sum1 = totalChars(lst1);
  int sum2 = totalChars(lst2);

  if (sum1 <= sum2) {
    return lst1;
  } else {
    return lst2;
  }
}",passed,"}
void main() {
  final candidate = total_match;

  expect(candidate([], []), []);
  expect(candidate([""hi"", ""admin""], [""hi"", ""hi""]), [""hi"", ""hi""]);
  expect(candidate([""hi"", ""admin""], [""hi"", ""hi"", ""admin"", ""project""]), [""hi"", ""admin""]);
  expect(candidate([""4""], [""1"", ""2"", ""3"", ""4"", ""5""]), [""4""]);
  expect(candidate([""hi"", ""admin""], [""hI"", ""Hi""]), [""hI"", ""Hi""]);
  expect(candidate([""hi"", ""admin""], [""hI"", ""hi"", ""hi""]), [""hI"", ""hi"", ""hi""]);
  expect(candidate([""hi"", ""admin""], [""hI"", ""hi"", ""hii""]), [""hi"", ""admin""]);
  expect(candidate([], [""this""]), []);
  expect(candidate([""this""], []), []);
}

void expect(dynamic a, dynamic b) {
  if (a == b) return;

  if (a is List && b is List) {
    expectList(a, b);
  } else if (a is Map && b is Map) {
    expectMap(a, b);
  } else {
    throw '$a != $b';
  }
}

void expectList(List a, List b) {
  if (a.length != b.length) throw 'list lengths are not equal';

  for (var i = 0; i < a.length; i++) {
    expect(a[i], b[i]);
  }
}

void expectMap(Map a, Map b) {
  if (a.length != b.length) throw 'map lengths are not equal';

  for (var key in a.keys) {
    expect(a[key], b[key]);
  }
}"
