task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
250,deepseek-v4-pro,MoE,Write a python function to count the occcurences of an element in a tuple.,"def count_X(tup, x): 
    count = 0
    for ele in tup: 
        if (ele == x): 
            count = count + 1
    return count ",,"assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),4) == 0
assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),10) == 3
assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),8) == 4","def count_X(t, x):
    return t.count(x)",passed,0.1032
251,deepseek-v4-pro,MoE,Write a function to insert an element before each element of a list.,"def insert_element(list,element):
 list = [v for elt in list for v in (element, elt)]
 return list",,"assert insert_element(['Red', 'Green', 'Black'] ,'c')==['c', 'Red', 'c', 'Green', 'c', 'Black'] 
assert insert_element(['python', 'java'] ,'program')==['program', 'python', 'program', 'java'] 
assert insert_element(['happy', 'sad'] ,'laugh')==['laugh', 'happy', 'laugh', 'sad'] ","def insert_element(lst, elem):
    result = []
    for item in lst:
        result.append(elem)
        result.append(item)
    return result",passed,0.2303
252,deepseek-v4-pro,MoE,Write a python function to convert complex numbers to polar coordinates.,"import cmath  
def convert(numbers):    
  num = cmath.polar(numbers)  
  return (num) ",,"assert convert(1) == (1.0, 0.0)
assert convert(4) == (4.0,0.0)
assert convert(5) == (5.0,0.0)","import cmath

def convert(z):
    r, theta = cmath.polar(complex(z))
    return (r, theta)",passed,0.374
253,deepseek-v4-pro,MoE,Write a python function to count integers from a given list.,"def count_integer(list1):
    ctr = 0
    for i in list1:
        if isinstance(i, int):
            ctr = ctr + 1
    return ctr",,"assert count_integer([1,2,'abc',1.2]) == 2
assert count_integer([1,2,3]) == 3
assert count_integer([1,1.2,4,5.1]) == 2","def count_integer(lst):
    return sum(1 for x in lst if isinstance(x, int) and not isinstance(x, bool))",passed,0.1179
254,deepseek-v4-pro,MoE,Write a function to find all words starting with 'a' or 'e' in a given string.,"import re
def words_ae(text):
 list = re.findall(""[ae]\w+"", text)
 return list",,"assert words_ae(""python programe"")==['ame']
assert words_ae(""python programe language"")==['ame','anguage']
assert words_ae(""assert statement"")==['assert', 'atement']","import re

def words_ae(s):
    return re.findall(r'\b[ae]\w*', s)",AssertionError,0.3112
255,deepseek-v4-pro,MoE,Write a function to choose specified number of colours from three different colours and generate all the combinations with repetitions.,"from itertools import combinations_with_replacement 
def combinations_colors(l, n):
    return list(combinations_with_replacement(l,n))",,"assert combinations_colors( [""Red"",""Green"",""Blue""],1)==[('Red',), ('Green',), ('Blue',)]
assert combinations_colors( [""Red"",""Green"",""Blue""],2)==[('Red', 'Red'), ('Red', 'Green'), ('Red', 'Blue'), ('Green', 'Green'), ('Green', 'Blue'), ('Blue', 'Blue')]
assert combinations_colors( [""Red"",""Green"",""Blue""],3)==[('Red', 'Red', 'Red'), ('Red', 'Red', 'Green'), ('Red', 'Red', 'Blue'), ('Red', 'Green', 'Green'), ('Red', 'Green', 'Blue'), ('Red', 'Blue', 'Blue'), ('Green', 'Green', 'Green'), ('Green', 'Green', 'Blue'), ('Green', 'Blue', 'Blue'), ('Blue', 'Blue', 'Blue')]","from itertools import combinations_with_replacement

def combinations_colors(colors, n):
    return list(combinations_with_replacement(colors, n))",passed,0.7468
256,deepseek-v4-pro,MoE,Write a python function to count the number of prime numbers less than a given non-negative number.,"def count_Primes_nums(n):
    ctr = 0
    for num in range(n):
        if num <= 1:
            continue
        for i in range(2,num):
            if (num % i) == 0:
                break
        else:
            ctr += 1
    return ctr",,"assert count_Primes_nums(5) == 2
assert count_Primes_nums(10) == 4
assert count_Primes_nums(100) == 25","def count_Primes_nums(n):
    if n <= 2:
        return 0
    is_prime = [True] * n
    is_prime[0] = is_prime[1] = False
    for i in range(2, int(n**0.5) + 1):
        if is_prime[i]:
            for j in range(i*i, n, i):
                is_prime[j] = False
    return sum(is_prime)",passed,0.1701
257,deepseek-v4-pro,MoE,Write a function to swap two numbers.,"def swap_numbers(a,b):
 temp = a
 a = b
 b = temp
 return (a,b)",,"assert swap_numbers(10,20)==(20,10)
assert swap_numbers(15,17)==(17,15)
assert swap_numbers(100,200)==(200,100)","def swap_numbers(a, b):
    return b, a",passed,0.1313
258,deepseek-v4-pro,MoE,Write a function to find number of odd elements in the given list using lambda function.,"def count_odd(array_nums):
   count_odd = len(list(filter(lambda x: (x%2 != 0) , array_nums)))
   return count_odd",,"assert count_odd([1, 2, 3, 5, 7, 8, 10])==4
assert count_odd([10,15,14,13,-18,12,-20])==2
assert count_odd([1, 2, 4, 8, 9])==2","def count_odd(lst):
    return len(list(filter(lambda x: x % 2 != 0, lst)))",passed,0.1458
259,deepseek-v4-pro,MoE,Write a function to maximize the given two tuples.,"def maximize_elements(test_tup1, test_tup2):
  res = tuple(tuple(max(a, b) for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) ",,"assert maximize_elements(((1, 3), (4, 5), (2, 9), (1, 10)), ((6, 7), (3, 9), (1, 1), (7, 3))) == ((6, 7), (4, 9), (2, 9), (7, 10))
assert maximize_elements(((2, 4), (5, 6), (3, 10), (2, 11)), ((7, 8), (4, 10), (2, 2), (8, 4))) == ((7, 8), (5, 10), (3, 10), (8, 11))
assert maximize_elements(((3, 5), (6, 7), (4, 11), (3, 12)), ((8, 9), (5, 11), (3, 3), (9, 5))) == ((8, 9), (6, 11), (4, 11), (9, 12))","def maximize_elements(tup1, tup2):
    return tuple(tuple(max(a, b) for a, b in zip(pair1, pair2)) for pair1, pair2 in zip(tup1, tup2))",passed,0.4618
260,deepseek-v4-pro,MoE,Write a function to find the nth newman–shanks–williams prime number.,"def newman_prime(n): 
	if n == 0 or n == 1: 
		return 1
	return 2 * newman_prime(n - 1) + newman_prime(n - 2)",,"assert newman_prime(3) == 7 
assert newman_prime(4) == 17
assert newman_prime(5) == 41","import sympy as sp

def newman_prime(n):
    a = [1, 1]
    primes = []
    idx = 0
    while len(primes) < n:
        if idx < 2:
            val = a[idx]
        else:
            val = 2 * a[-1] + a[-2]
            a.append(val)
        if sp.isprime(val):
            primes.append(val)
        idx += 1
    return primes[-1]",AssertionError,0.178
261,deepseek-v4-pro,MoE,Write a function to perform mathematical division operation across the given tuples.,"def division_elements(test_tup1, test_tup2):
  res = tuple(ele1 // ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ",,"assert division_elements((10, 4, 6, 9),(5, 2, 3, 3)) == (2, 2, 2, 3)
assert division_elements((12, 6, 8, 16),(6, 3, 4, 4)) == (2, 2, 2, 4)
assert division_elements((20, 14, 36, 18),(5, 7, 6, 9)) == (4, 2, 6, 2)","from typing import Tuple

def division_elements(tup1: Tuple[int, ...], tup2: Tuple[int, ...]) -> Tuple[int, ...]:
    return tuple(a // b for a, b in zip(tup1, tup2))",passed,0.271
262,deepseek-v4-pro,MoE,Write a function to split a given list into two parts where the length of the first part of the list is given.,"def split_two_parts(list1, L):
    return list1[:L], list1[L:]",,"assert split_two_parts([1,1,2,3,4,4,5,1],3)==([1, 1, 2], [3, 4, 4, 5, 1])
assert split_two_parts(['a', 'b', 'c', 'd'],2)==(['a', 'b'], ['c', 'd'])
assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4)==(['p', 'y', 't', 'h'], ['o', 'n'])","def split_two_parts(lst, n):
    return lst[:n], lst[n:]",passed,0.5268
263,deepseek-v4-pro,MoE,Write a function to merge two dictionaries.,"def merge_dict(d1,d2):
 d = d1.copy()
 d.update(d2)
 return d",,"assert merge_dict({'a': 100, 'b': 200},{'x': 300, 'y': 200})=={'x': 300, 'y': 200, 'a': 100, 'b': 200}
assert merge_dict({'a':900,'b':900,'d':900},{'a':900,'b':900,'d':900})=={'a':900,'b':900,'d':900,'a':900,'b':900,'d':900}
assert merge_dict({'a':10,'b':20},{'x':30,'y':40})=={'x':30,'y':40,'a':10,'b':20}","def merge_dict(d1, d2):
    return {**d2, **d1}",passed,0.1619
264,deepseek-v4-pro,MoE,Write a function to calculate a dog's age in dog's years.,"def dog_age(h_age):
 if h_age < 0:
 	exit()
 elif h_age <= 2:
	 d_age = h_age * 10.5
 else:
	 d_age = 21 + (h_age - 2)*4
 return d_age",,"assert dog_age(12)==61
assert dog_age(15)==73
assert dog_age(24)==109","import math

def dog_age(human_years):
    if human_years <= 0:
        return 0
    return math.floor(16 * math.log(human_years) + 31)",AssertionError,0.1194
265,deepseek-v4-pro,MoE,Write a function to split a list for every nth element.,"def list_split(S, step):
    return [S[i::step] for i in range(step)]",,"assert list_split(['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n'],3)==[['a', 'd', 'g', 'j', 'm'], ['b', 'e', 'h', 'k', 'n'], ['c', 'f', 'i', 'l']] 
assert list_split([1,2,3,4,5,6,7,8,9,10,11,12,13,14],3)==[[1,4,7,10,13], [2,5,8,11,14], [3,6,9,12]] 
assert list_split(['python','java','C','C++','DBMS','SQL'],2)==[['python', 'C', 'DBMS'], ['java', 'C++', 'SQL']] ","from itertools import zip_longest

def list_split(lst, n):
    return [list(group) for group in zip_longest(*[lst[i::n] for i in range(n)])]",AssertionError,0.3689
266,deepseek-v4-pro,MoE,Write a function to find the lateral surface area of a cube.,"def lateralsurface_cube(l):
  LSA = 4 * (l * l)
  return LSA",,"assert lateralsurface_cube(5)==100
assert lateralsurface_cube(9)==324
assert lateralsurface_cube(10)==400","def lateralsurface_cube(side):
    return 4 * side * side",passed,0.1766
267,deepseek-v4-pro,MoE,Write a python function to find the sum of squares of first n odd natural numbers.,"def square_Sum(n):  
    return int(n*(4*n*n-1)/3) ",,"assert square_Sum(2) == 10
assert square_Sum(3) == 35
assert square_Sum(4) == 84","def square_Sum(n):
    return sum((2*i - 1)**2 for i in range(1, n+1))",passed,0.2913
268,deepseek-v4-pro,MoE,Write a function to find the n'th star number.,"def find_star_num(n): 
	return (6 * n * (n - 1) + 1) ",,"assert find_star_num(3) == 37
assert find_star_num(4) == 73
assert find_star_num(5) == 121","import math

def find_star_num(n):
    return 6 * n * (n - 1) + 1",passed,0.6809
269,deepseek-v4-pro,MoE,Write a function to find the ascii value of a character.,"def ascii_value(k):
  ch=k
  return ord(ch)",,"assert ascii_value('A')==65
assert ascii_value('R')==82
assert ascii_value('S')==83","def ascii_value(c):
    return ord(c)",passed,0.2735
270,deepseek-v4-pro,MoE,Write a python function to find the sum of even numbers at even positions.,"def sum_even_and_even_index(arr,n):  
    i = 0
    sum = 0
    for i in range(0,n,2): 
        if (arr[i] % 2 == 0) : 
            sum += arr[i]  
    return sum",,"assert sum_even_and_even_index([5, 6, 12, 1, 18, 8],6) == 30
assert sum_even_and_even_index([3, 20, 17, 9, 2, 10, 18, 13, 6, 18],10) == 26
assert sum_even_and_even_index([5, 6, 12, 1],4) == 12","def sum_even_and_even_index(arr, n):
    total = 0
    for i in range(0, n, 2):
        if arr[i] % 2 == 0:
            total += arr[i]
    return total",passed,0.4494
271,deepseek-v4-pro,MoE,Write a python function to find the sum of fifth power of first n even natural numbers.,"def even_Power_Sum(n): 
    sum = 0; 
    for i in range(1,n+1): 
        j = 2*i; 
        sum = sum + (j*j*j*j*j); 
    return sum; ",,"assert even_Power_Sum(2) == 1056
assert even_Power_Sum(3) == 8832
assert even_Power_Sum(1) == 32","import math

def even_Power_Sum(n):
    total = 0
    for i in range(1, n + 1):
        total += (2 * i) ** 5
    return total",passed,0.2663
272,deepseek-v4-pro,MoE,Write a function to perfom the rear element extraction from list of tuples records.,"def rear_extract(test_list):
  res = [lis[-1] for lis in test_list]
  return (res) ",,"assert rear_extract([(1, 'Rash', 21), (2, 'Varsha', 20), (3, 'Kil', 19)]) == [21, 20, 19]
assert rear_extract([(1, 'Sai', 36), (2, 'Ayesha', 25), (3, 'Salman', 45)]) == [36, 25, 45]
assert rear_extract([(1, 'Sudeep', 14), (2, 'Vandana', 36), (3, 'Dawood', 56)]) == [14, 36, 56]","from typing import List, Tuple, Any

def rear_extract(lst: List[Tuple[Any, ...]]) -> List[Any]:
    return [t[-1] for t in lst]",passed,0.2737
273,deepseek-v4-pro,MoE,Write a function to substract the contents of one tuple with corresponding index of other tuple.,"def substract_elements(test_tup1, test_tup2):
  res = tuple(map(lambda i, j: i - j, test_tup1, test_tup2))
  return (res) ",,"assert substract_elements((10, 4, 5), (2, 5, 18)) == (8, -1, -13)
assert substract_elements((11, 2, 3), (24, 45 ,16)) == (-13, -43, -13)
assert substract_elements((7, 18, 9), (10, 11, 12)) == (-3, 7, -3)","def substract_elements(t1, t2):
    return tuple(a - b for a, b in zip(t1, t2))",passed,0.1473
274,deepseek-v4-pro,MoE,Write a python function to find sum of even index binomial coefficients.,"import math  
def even_binomial_Coeff_Sum( n): 
    return (1 << (n - 1)) ",,"assert even_binomial_Coeff_Sum(4) == 8
assert even_binomial_Coeff_Sum(6) == 32
assert even_binomial_Coeff_Sum(2) == 2","def even_binomial_Coeff_Sum(n):
    return 2 ** (n - 1)",passed,0.3659
275,deepseek-v4-pro,MoE,Write a python function to find the position of the last removed element from the given array.,"import math as mt 
def get_Position(a,n,m): 
    for i in range(n): 
        a[i] = (a[i] // m + (a[i] % m != 0))  
    result,maxx = -1,-1
    for i in range(n - 1,-1,-1): 
        if (maxx < a[i]): 
            maxx = a[i] 
            result = i 
    return result + 1",,"assert get_Position([2,5,4],3,2) == 2
assert get_Position([4,3],2,2) == 2
assert get_Position([1,2,3,4],4,1) == 4","def get_Position(arr, n, k):
    pos = 0
    for i in range(n):
        pos = (pos + k - 1) % len(arr)
        arr.pop(pos)
        if i == n - 1:
            return pos + 1",AssertionError,0.1593
276,deepseek-v4-pro,MoE,Write a function to find the volume of a cylinder.,"def volume_cylinder(r,h):
  volume=3.1415*r*r*h
  return volume",,"assert volume_cylinder(10,5)==1570.7500000000002
assert volume_cylinder(4,5)==251.32000000000002
assert volume_cylinder(4,10)==502.64000000000004","import math

def volume_cylinder(radius, height):
    return math.pi * radius**2 * height",AssertionError,0.2057
277,deepseek-v4-pro,MoE,Write a function to filter a dictionary based on values.,"def dict_filter(dict,n):
 result = {key:value for (key, value) in dict.items() if value >=n}
 return result",,"assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},170)=={'Cierra Vega': 175, 'Alden Cantrell': 180, 'Pierre Cox': 190}
assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},180)=={ 'Alden Cantrell': 180, 'Pierre Cox': 190}
assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},190)=={ 'Pierre Cox': 190}","def dict_filter(d, threshold):
    return {k: v for k, v in d.items() if v >= threshold}",passed,0.3286
278,deepseek-v4-pro,MoE,Write a function to find the element count that occurs before the record in the given tuple.,"def count_first_elements(test_tup):
  for count, ele in enumerate(test_tup):
    if isinstance(ele, tuple):
      break
  return (count) ",,"assert count_first_elements((1, 5, 7, (4, 6), 10) ) == 3
assert count_first_elements((2, 9, (5, 7), 11) ) == 2
assert count_first_elements((11, 15, 5, 8, (2, 3), 8) ) == 4","def count_first_elements(t):
    count = 0
    for item in t:
        if isinstance(item, tuple):
            return count
        count += 1
    return count",passed,0.2798
279,deepseek-v4-pro,MoE,Write a function to find the nth decagonal number.,"def is_num_decagonal(n): 
	return 4 * n * n - 3 * n ",,"assert is_num_decagonal(3) == 27
assert is_num_decagonal(7) == 175
assert is_num_decagonal(10) == 370","def is_num_decagonal(n):
    return n * (4 * n - 3)",passed,0.3538
280,deepseek-v4-pro,MoE,Write a function to search an element in the given array by using sequential search.,"def sequential_search(dlist, item):
    pos = 0
    found = False
    while pos < len(dlist) and not found:
        if dlist[pos] == item:
            found = True
        else:
            pos = pos + 1
    return found, pos",,"assert sequential_search([11,23,58,31,56,77,43,12,65,19],31) == (True, 3)
assert sequential_search([12, 32, 45, 62, 35, 47, 44, 61],61) == (True, 7)
assert sequential_search([9, 10, 17, 19, 22, 39, 48, 56],48) == (True, 6)","def sequential_search(arr, target):
    for i, val in enumerate(arr):
        if val == target:
            return (True, i)
    return (False, -1)",passed,0.106
281,deepseek-v4-pro,MoE,Write a python function to check if the elements of a given list are unique or not.,"def all_unique(test_list):
    if len(test_list) > len(set(test_list)):
        return False
    return True",,"assert all_unique([1,2,3]) == True
assert all_unique([1,2,1,2]) == False
assert all_unique([1,2,3,4,5]) == True","def all_unique(lst):
    return len(lst) == len(set(lst))",passed,0.3965
282,deepseek-v4-pro,MoE,Write a function to substaract two lists using map and lambda function.,"def sub_list(nums1,nums2):
  result = map(lambda x, y: x - y, nums1, nums2)
  return list(result)",,"assert sub_list([1, 2, 3],[4,5,6])==[-3,-3,-3]
assert sub_list([1,2],[3,4])==[-2,-2]
assert sub_list([90,120],[50,70])==[40,50]","def sub_list(a, b):
    return list(map(lambda x, y: x - y, a, b))",passed,0.4173
283,deepseek-v4-pro,MoE,Write a python function to check whether the frequency of each digit is less than or equal to the digit itself.,"def validate(n): 
    for i in range(10): 
        temp = n;  
        count = 0; 
        while (temp): 
            if (temp % 10 == i): 
                count+=1;  
            if (count > i): 
                return False
            temp //= 10; 
    return True",,"assert validate(1234) == True
assert validate(51241) == False
assert validate(321) == True","from collections import Counter

def validate(n):
    s = str(n)
    freq = Counter(s)
    for d, count in freq.items():
        if count > int(d):
            return False
    return True",passed,0.1499
284,deepseek-v4-pro,MoE,Write a function to check whether all items of a list are equal to a given string.,"def check_element(list,element):
  check_element=all(v== element for v in list)
  return check_element",,"assert check_element([""green"", ""orange"", ""black"", ""white""],'blue')==False
assert check_element([1,2,3,4],7)==False
assert check_element([""green"", ""green"", ""green"", ""green""],'green')==True","def check_element(lst, string):
    return all(item == string for item in lst)",passed,0.2402
285,deepseek-v4-pro,MoE,Write a function that matches a string that has an a followed by two to three 'b'.,"import re
def text_match_two_three(text):
        patterns = 'ab{2,3}'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')",,"assert text_match_two_three(""ac"")==('Not matched!')
assert text_match_two_three(""dc"")==('Not matched!')
assert text_match_two_three(""abbbba"")==('Found a match!')","import re

def text_match_two_three(s):
    if re.search(r'ab{2,3}', s):
        return 'Found a match!'
    else:
        return 'Not matched!'",passed,0.4048
286,deepseek-v4-pro,MoE,Write a function to find the largest sum of contiguous array in the modified array which is formed by repeating the given array k times.,"def max_sub_array_sum_repeated(a, n, k): 
	max_so_far = -2147483648
	max_ending_here = 0
	for i in range(n*k): 
		max_ending_here = max_ending_here + a[i%n] 
		if (max_so_far < max_ending_here): 
			max_so_far = max_ending_here 
		if (max_ending_here < 0): 
			max_ending_here = 0
	return max_so_far",,"assert max_sub_array_sum_repeated([10, 20, -30, -1], 4, 3) == 30
assert max_sub_array_sum_repeated([-1, 10, 20], 3, 2) == 59
assert max_sub_array_sum_repeated([-1, -2, -3], 3, 3) == -1","from itertools import accumulate

def max_sub_array_sum_repeated(a, n, k):
    def kadane(arr):
        max_ending_here = max_so_far = arr[0]
        for x in arr[1:]:
            max_ending_here = max(x, max_ending_here + x)
            max_so_far = max(max_so_far, max_ending_here)
        return max_so_far

    total = sum(a)
    if k == 1:
        return kadane(a)

    max_single = kadane(a)
    if total > 0:
        prefix_sums = list(accumulate(a))
        suffix_sums = list(accumulate(a[::-1]))[::-1]
        max_prefix = max(prefix_sums)
        max_suffix = max(suffix_sums)
        return max(max_single, max_prefix + max_suffix + total * (k - 2))
    else:
        double = a + a
        return max(max_single, kadane(double))",passed,0.2106
287,deepseek-v4-pro,MoE,Write a python function to find the sum of squares of first n even natural numbers.,"def square_Sum(n):  
    return int(2*n*(n+1)*(2*n+1)/3)",,"assert square_Sum(2) == 20
assert square_Sum(3) == 56
assert square_Sum(4) == 120","def square_Sum(n):
    return sum((2 * i) ** 2 for i in range(1, n + 1))",passed,0.3084
288,deepseek-v4-pro,MoE,Write a function to count array elements having modular inverse under given prime number p equal to itself.,"def modular_inverse(arr, N, P):
	current_element = 0
	for i in range(0, N):
		if ((arr[i] * arr[i]) % P == 1):
			current_element = current_element + 1
	return current_element",,"assert modular_inverse([ 1, 6, 4, 5 ], 4, 7) == 2
assert modular_inverse([1, 3, 8, 12, 12], 5, 13) == 3
assert modular_inverse([2, 3, 4, 5], 4, 6) == 1","def modular_inverse(arr, n, p):
    count = 0
    for i in range(n):
        x = arr[i] % p
        if x == 0:
            continue
        if (x * x) % p == 1:
            count += 1
    return count",passed,0.305
289,deepseek-v4-pro,MoE,Write a python function to calculate the number of odd days in a given year.,"def odd_Days(N): 
    hund1 = N // 100
    hund4 = N // 400
    leap = N >> 2
    ordd = N - leap 
    if (hund1): 
        ordd += hund1 
        leap -= hund1 
    if (hund4): 
        ordd -= hund4 
        leap += hund4 
    days = ordd + leap * 2
    odd = days % 7
    return odd ",,"assert odd_Days(100) == 5
assert odd_Days(50) ==6
assert odd_Days(75) == 2","import math

def odd_Days(year):
    days = 0
    for y in range(1, year + 1):
        if (y % 4 == 0 and y % 100 != 0) or (y % 400 == 0):
            days += 366
        else:
            days += 365
    return days % 7",passed,0.0863
290,deepseek-v4-pro,MoE,Write a function to find the list of lists with maximum length.,"def max_length(list1):
    max_length = max(len(x) for x in  list1 )  
    max_list = max((x) for x in   list1)
    return(max_length, max_list)",,"assert max_length([[0], [1, 3], [5, 7], [9, 11], [13, 15, 17]])==(3, [13, 15, 17])
assert max_length([[1], [5, 7], [10, 12, 14,15]])==(4, [10, 12, 14,15])
assert max_length([[5], [15,20,25]])==(3, [15,20,25])","def max_length(lst):
    max_len = 0
    max_list = []
    for sublist in lst:
        if len(sublist) > max_len:
            max_len = len(sublist)
            max_list = sublist
    return (max_len, max_list)",passed,0.1863
291,deepseek-v4-pro,MoE,Write a function to find out the number of ways of painting the fence such that at most 2 adjacent posts have the same color for the given fence with n posts and k colors.,"def count_no_of_ways(n, k): 
	dp = [0] * (n + 1) 
	total = k 
	mod = 1000000007
	dp[1] = k 
	dp[2] = k * k	 
	for i in range(3,n+1): 
		dp[i] = ((k - 1) * (dp[i - 1] + dp[i - 2])) % mod 
	return dp[n]",,"assert count_no_of_ways(2, 4) == 16
assert count_no_of_ways(3, 2) == 6
assert count_no_of_ways(4, 4) == 228","def count_no_of_ways(n, k):
    if n == 0:
        return 0
    if n == 1:
        return k
    same = k
    diff = k * (k - 1)
    for i in range(3, n + 1):
        new_same = diff
        new_diff = (same + diff) * (k - 1)
        same, diff = new_same, new_diff
    return same + diff",passed,0.2286
292,deepseek-v4-pro,MoE,Write a python function to find quotient of two numbers.,"def find(n,m):  
    q = n//m 
    return (q)",,"assert find(10,3) == 3
assert find(4,2) == 2
assert find(20,5) == 4","def find(a, b):
    return a // b",passed,0.2442
293,deepseek-v4-pro,MoE,Write a function to find the third side of a right angled triangle.,"import math
def otherside_rightangle(w,h):
  s=math.sqrt((w*w)+(h*h))
  return s",,"assert otherside_rightangle(7,8)==10.63014581273465
assert otherside_rightangle(3,4)==5
assert otherside_rightangle(7,15)==16.55294535724685","import math

def otherside_rightangle(a, b):
    return math.sqrt(a**2 + b**2)",passed,0.2755
294,deepseek-v4-pro,MoE,Write a function to find the maximum value in a given heterogeneous list.,"def max_val(listval):
     max_val = max(i for i in listval if isinstance(i, int)) 
     return(max_val)",,"assert max_val(['Python', 3, 2, 4, 5, 'version'])==5
assert max_val(['Python', 15, 20, 25])==25
assert max_val(['Python', 30, 20, 40, 50, 'version'])==50","def max_val(lst):
    return max(x for x in lst if isinstance(x, (int, float)))",passed,0.098
295,deepseek-v4-pro,MoE,Write a function to return the sum of all divisors of a number.,"def sum_div(number):
    divisors = [1]
    for i in range(2, number):
        if (number % i)==0:
            divisors.append(i)
    return sum(divisors)",,"assert sum_div(8)==7
assert sum_div(12)==16
assert sum_div(7)==1","def sum_div(n):
    total = 0
    for i in range(1, n):
        if n % i == 0:
            total += i
    return total",passed,0.2899
296,deepseek-v4-pro,MoE,Write a python function to count inversions in an array.,"def get_Inv_Count(arr,n): 
    inv_count = 0
    for i in range(n): 
        for j in range(i + 1,n): 
            if (arr[i] > arr[j]): 
                inv_count += 1
    return inv_count ",,"assert get_Inv_Count([1,20,6,4,5],5) == 5
assert get_Inv_Count([1,2,1],3) == 1
assert get_Inv_Count([1,2,5,6,1],5) == 3","def get_Inv_Count(arr, n):
    def merge_sort_and_count(arr, temp, left, right):
        inv_count = 0
        if left < right:
            mid = (left + right) // 2
            inv_count += merge_sort_and_count(arr, temp, left, mid)
            inv_count += merge_sort_and_count(arr, temp, mid + 1, right)
            inv_count += merge_and_count(arr, temp, left, mid, right)
        return inv_count

    def merge_and_count(arr, temp, left, mid, right):
        i = left
        j = mid + 1
        k = left
        inv_count = 0

        while i <= mid and j <= right:
            if arr[i] <= arr[j]:
                temp[k] = arr[i]
                i += 1
            else:
                temp[k] = arr[j]
                inv_count += (mid - i + 1)
                j += 1
            k += 1

        while i <= mid:
            temp[k] = arr[i]
            i += 1
            k += 1

        while j <= right:
            temp[k] = arr[j]
            j += 1
            k += 1

        for i in range(left, right + 1):
            arr[i] = temp[i]

        return inv_count

    temp = [0] * n
    return merge_sort_and_count(arr, temp, 0, n - 1)",passed,0.3294
297,deepseek-v4-pro,MoE,Write a function to flatten a given nested list structure.,"def flatten_list(list1):
    result_list = []
    if not list1: return result_list
    stack = [list(list1)]
    while stack:
        c_num = stack.pop()
        next = c_num.pop()
        if c_num: stack.append(c_num)
        if isinstance(next, list):
            if next: stack.append(list(next))
        else: result_list.append(next)
    result_list.reverse()
    return result_list ",,"assert flatten_list([0, 10, [20, 30], 40, 50, [60, 70, 80], [90, 100, 110, 120]])==[0, 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120]
assert flatten_list([[10, 20], [40], [30, 56, 25], [10, 20], [33], [40]])==[10, 20, 40, 30, 56, 25, 10, 20, 33, 40]
assert flatten_list([[1,2,3], [4,5,6], [10,11,12], [7,8,9]])==[1, 2, 3, 4, 5, 6, 10, 11, 12, 7, 8, 9]","def flatten_list(nested):
    result = []
    for item in nested:
        if isinstance(item, list):
            result.extend(flatten_list(item))
        else:
            result.append(item)
    return result",passed,0.2398
298,deepseek-v4-pro,MoE,Write a function to find the nested list elements which are present in another list.,"def intersection_nested_lists(l1, l2):
    result = [[n for n in lst if n in l1] for lst in l2]
    return result",,"assert intersection_nested_lists( [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14],[[12, 18, 23, 25, 45], [7, 11, 19, 24, 28], [1, 5, 8, 18, 15, 16]])==[[12], [7, 11], [1, 5, 8]]
assert intersection_nested_lists([[2, 3, 1], [4, 5], [6, 8]], [[4, 5], [6, 8]])==[[], []]
assert intersection_nested_lists(['john','amal','joel','george'],[['john'],['jack','john','mary'],['howard','john'],['jude']])==[['john'], ['john'], ['john'], []]","def intersection_nested_lists(list1, list2):
    result = []
    for sublist in list2:
        intersection = [item for item in sublist if item in list1]
        result.append(intersection)
    return result",passed,0.357
